srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.3,40005,149.171.126.2,6881,tcp,FIN,4.696884,1540,1644,31,29,4,4,-,2459.50293,2645.157959,16,18,255,255,1415981845,2326999075,96,91,0,0,20264.54408,636.239625,1421927443,1421927448,313.098079,276.21875,0.003041,0.001164,0.001877,0,0,0,0,0,13,10,9,10,7,1,3,,0
59.166.0.3,9344,149.171.126.3,6881,tcp,FIN,4.708214,1540,1644,31,29,4,4,-,2453.584473,2638.792725,16,18,255,255,1235984177,2325215925,96,91,0,0,21019.39979,509.563781,1421927443,1421927448,313.856004,276.919938,0.000702,0.000574,0.000128,0,0,0,0,0,13,8,7,10,7,1,4,,0
59.166.0.4,62176,149.171.126.4,6881,tcp,FIN,4.531117,2302,34406,31,29,5,15,-,3930.156738,59300.16797,30,42,255,255,4211431850,2175362798,77,819,0,0,10976.34674,8910.758378,1421927443,1421927448,156.233789,110.479071,0.00164,0.001474,0.000166,0,0,0,0,0,3,8,5,1,1,1,1,,0
59.166.0.5,11611,149.171.126.1,6881,tcp,FIN,4.615778,1540,1644,31,29,4,4,-,2502.719971,2691.637207,16,18,255,255,1914251301,225773360,96,91,0,0,18896.56258,516.387781,1421927443,1421927448,307.626675,264.164656,0.125605,0.124978,0.000627,0,0,0,0,0,13,9,6,9,7,1,2,,0
59.166.0.5,34547,149.171.126.8,6881,tcp,FIN,4.222224,1540,1644,31,29,4,4,-,2735.998779,2942.524902,16,18,255,255,3633886648,2389746531,96,91,0,0,17261.50777,455.461594,1421927443,1421927448,281.393075,248.179297,0.004008,0.003174,0.000834,0,0,0,0,0,13,13,12,9,7,1,4,,0
59.166.0.5,40860,149.171.126.8,6881,tcp,FIN,4.353405,1540,1644,31,29,4,4,-,2653.555176,2853.858154,16,18,255,255,1488498280,77230938,96,91,0,0,18675.30379,463.350469,1421927443,1421927448,290.204808,256.014469,0.001965,0.001158,0.000807,0,0,0,0,0,13,13,12,9,7,1,4,,0
59.166.0.1,58783,149.171.126.6,80,tcp,FIN,0.821008,1052,824,31,29,2,2,http,8974.333984,7230.13623,8,10,255,255,2200654785,181143836,132,82,1,83,7069.199513,175.126359,1421927447,1421927448,117.237433,91.160219,0.000721,0.000561,0.00016,0,0,1,0,0,1,1,5,11,1,1,1,,0
59.166.0.7,9573,149.171.126.2,6881,tcp,FIN,1.324332,1540,1644,31,29,4,4,-,8722.888672,9381.333008,16,18,255,255,1718558691,2099240114,96,91,0,0,5578.077774,152.999578,1421927447,1421927448,88.264667,77.872703,0.000651,0.000485,0.000166,0,0,0,0,0,11,10,9,10,7,1,3,,0
59.166.0.2,65180,149.171.126.5,80,tcp,FIN,2.81793,1580,10168,31,29,3,5,http,4113.657715,27265.4043,12,18,255,255,3148139650,3230193256,132,565,1,3924,15238.63951,11265.17544,1421927445,1421927448,256.141273,165.731585,0.001656,0.000489,0.001167,0,0,1,0,0,1,3,7,3,1,1,2,,0
59.166.0.7,54572,149.171.126.5,80,tcp,FIN,2.662148,1684,10168,31,29,3,5,http,4699.963867,28860.9043,14,18,255,255,98558726,1424343346,120,565,0,0,12388.14546,10820.2758,1421927445,1421927448,204.746226,156.569353,0.000591,0.000462,0.000129,0,0,0,0,0,3,3,7,10,2,1,2,,0
59.166.0.0,2093,149.171.126.6,6881,tcp,FIN,4.123863,1540,1644,31,29,4,4,-,2801.256836,3012.708984,16,18,255,255,108495553,584584562,96,91,0,0,16108.66549,535.486813,1421927444,1421927448,274.869271,227.388172,0.260031,0.258263,0.001768,0,0,0,0,0,14,7,5,13,12,1,4,,0
59.166.0.1,2798,149.171.126.8,6881,tcp,FIN,4.033781,1540,1644,31,29,4,4,-,2863.814453,3079.98877,16,18,255,255,2098431294,2533770322,96,91,0,0,22676.78701,459.71075,1421927444,1421927448,268.893921,236.213172,0.018933,0.018153,0.00078,0,0,0,0,0,12,13,12,11,6,1,6,,0
59.166.0.7,18975,149.171.126.2,6881,tcp,FIN,4.268914,1540,1644,31,29,4,4,-,2706.074463,2910.341797,16,18,255,255,3938075829,342768102,96,91,0,0,19301.64696,515.791187,1421927444,1421927448,284.572796,249.510531,0.12902,0.027233,0.101787,0,0,0,0,0,11,10,9,10,7,1,3,,0
59.166.0.8,31313,149.171.126.5,6881,tcp,FIN,3.977135,1540,1644,31,29,4,4,-,2904.603516,3123.856689,16,18,255,255,778433811,2596166257,96,91,0,0,16269.77877,450.104906,1421927444,1421927448,265.053412,232.356594,0.02898,0.027071,0.001909,0,0,0,0,0,4,6,7,2,1,1,1,,0
59.166.0.3,14459,149.171.126.8,6881,tcp,FIN,4.55167,1540,1644,31,29,4,4,-,2537.969482,2729.547607,16,18,255,255,506049366,2384944108,96,91,0,0,20141.8668,605.1255,1421927443,1421927448,303.424254,257.940063,0.167658,0.166688,0.00097,0,0,0,0,0,13,13,12,10,7,1,2,,0
59.166.0.5,41345,149.171.126.0,46152,tcp,FIN,17.162243,4550,72810,31,29,7,33,-,2093.898926,33515.43359,78,80,255,255,3573880428,3574204007,58,910,0,0,43850.93468,43460.85714,1421927431,1421927448,222.880184,217.235798,0.000747,0.000606,0.000141,0,0,0,0,0,13,6,3,9,1,1,1,,0
59.166.0.1,51974,149.171.126.5,27810,tcp,FIN,19.023893,3910,51808,31,29,7,26,-,1619.437134,21456.80664,66,66,255,255,2193877575,2194203928,59,785,0,0,56240.34972,1773.575,1421927429,1421927448,292.670293,292.665406,0.000796,0.000631,0.000165,0,0,0,0,0,12,6,7,11,1,1,1,,0
59.166.0.8,54633,149.171.126.4,61416,tcp,FIN,19.648373,4656,3080,31,29,7,7,-,1828.141235,1212.5177,28,30,255,255,1955980183,4108869335,166,103,0,0,89984.85563,2694.6195,1421927428,1421927448,727.698417,677.5095,0.000749,0.000593,0.000156,0,0,0,0,0,4,8,5,2,1,1,1,,0
59.166.0.1,64239,149.171.126.3,36191,tcp,FIN,28.696102,4552,2976,31,29,7,7,-,1220.235352,800.108643,26,28,255,255,2640527677,2639784343,175,106,0,0,153694.4206,4558.6515,1421927419,1421927448,1147.82552,1062.797125,0.000739,0.000577,0.000162,0,0,0,0,0,12,8,7,11,1,1,1,,0
59.166.0.1,52493,149.171.126.8,31379,tcp,FIN,28.512877,4656,2976,31,29,7,7,-,1259.781738,805.250244,28,28,255,255,3060530013,3085158843,166,106,0,0,143540.9996,4421.4595,1421927420,1421927448,1056.017593,1056.01025,0.000719,0.000588,0.000131,0,0,0,0,0,12,13,12,11,1,1,6,,0
59.166.0.0,38385,149.171.126.9,6881,tcp,FIN,4.921817,1540,1644,31,29,4,4,-,2347.10083,2524.270996,16,18,255,255,446047413,83372640,96,91,0,0,20134.83815,463.049406,1421927443,1421927448,328.097125,289.467719,0.001734,0.000858,0.000876,0,0,0,0,0,14,12,7,13,12,1,5,,0
59.166.0.0,7945,149.171.126.9,6881,tcp,FIN,4.405994,1540,1644,31,29,4,4,-,2621.882812,2819.795166,16,18,255,255,446044504,296562627,96,91,0,0,20740.98553,534.882313,1421927443,1421927448,293.711142,252.762359,0.11088,0.109033,0.001847,0,0,0,0,0,14,12,7,13,12,1,5,,0
59.166.0.1,3629,149.171.126.8,6881,tcp,FIN,4.664951,2302,34406,31,29,5,15,-,3817.403564,57598.89063,30,42,255,255,2098432263,190967196,77,819,0,0,16373.89742,11595.2163,1421927443,1421927448,160.849338,113.745657,0.003064,0.001378,0.001686,0,0,0,0,0,12,13,12,11,6,1,6,,0
59.166.0.1,4013,149.171.126.0,6881,tcp,FIN,4.209344,1540,1644,31,29,4,4,-,2744.370605,2951.528809,16,18,255,255,3103820413,2334542530,96,91,0,0,17971.73967,468.7635,1421927443,1421927448,280.600521,245.471766,0.040103,0.036323,0.00378,0,0,0,0,0,12,6,3,11,6,1,1,,0
59.166.0.3,11488,149.171.126.2,6881,tcp,FIN,4.715484,1540,1644,31,29,4,4,-,2449.801514,2634.724121,16,18,255,255,3561367485,2320150764,96,91,0,0,18468.6995,574.667812,1421927443,1421927448,314.338133,271.068719,0.108206,0.107311,0.000895,0,0,0,0,0,13,10,9,10,7,1,3,,0
59.166.0.3,13268,149.171.126.2,6881,tcp,FIN,4.732703,1540,1644,31,29,4,4,-,2440.888428,2625.138184,16,18,255,255,3561369262,226359215,96,91,0,0,19225.90845,639.492062,1421927443,1421927448,315.489346,273.753344,0.08064,0.078894,0.001746,0,0,0,0,0,13,10,9,10,7,1,3,,0
59.166.0.7,22257,149.171.126.4,6881,tcp,FIN,4.694447,1540,1644,31,29,4,4,-,2460.779785,2646.531006,16,18,255,255,323473860,2348139457,96,91,0,0,20679.98326,577.090687,1421927443,1421927448,312.937321,276.078469,0.002071,0.001111,0.00096,0,0,0,0,0,11,8,5,10,7,1,3,,0
59.166.0.7,37409,149.171.126.5,80,tcp,FIN,5.660308,1684,10168,31,29,3,5,http,2210.480469,13573.82031,14,18,255,255,1826043849,3972590810,120,565,1,3924,26770.61033,23161.23354,1421927443,1421927448,435.37824,332.923824,0.000784,0.000598,0.000186,0,0,1,0,0,3,3,7,10,2,1,2,,0
59.166.0.2,65219,149.171.126.3,6881,tcp,FIN,4.313128,1540,1644,31,29,4,4,-,2678.334717,2880.508057,16,18,255,255,4070591827,403989626,96,91,0,0,20405.37571,577.320375,1421927444,1421927448,287.519325,253.397469,0.006037,0.005366,0.000671,0,0,0,0,0,5,8,7,3,2,1,1,,0
59.166.0.5,1809,149.171.126.9,6881,tcp,FIN,3.590163,1540,1644,31,29,4,4,-,3217.681152,3460.567139,16,18,255,255,3048014318,512179663,96,91,0,0,24441.17115,436.49825,1421927444,1421927448,239.307206,211.152766,0.000689,0.000565,0.000124,0,0,0,0,0,13,12,7,9,7,1,1,,0
59.166.0.5,7486,149.171.126.1,6881,tcp,FIN,4.045154,2302,34406,31,29,5,15,-,4402.304688,66424.17188,30,42,255,255,1368496148,2472833473,77,819,0,0,10661.25463,8326.142057,1421927444,1421927448,139.445453,98.63244,0.002999,0.001212,0.001787,0,0,0,0,0,13,9,6,9,7,1,2,,0
59.166.0.3,30843,149.171.126.3,25740,tcp,FIN,1.411421,320,1826,31,29,1,2,ftp-data,1513.36853,9057.539062,6,8,255,255,38564681,1922551478,53,228,0,0,19876.69903,493.34775,1421927446,1421927448,282.2134,201.553859,0.005405,0.000541,0.004864,0,0,0,0,0,1,1,7,10,1,1,4,,0
59.166.0.5,6634,149.171.126.5,46351,udp,CON,1.927144,528,304,31,29,0,0,-,1643.883301,946.478271,4,4,0,0,0,0,132,76,0,0,322.908813,641.123375,1421927446,1421927448,228.34,453.344656,0,0,0,0,0,0,0,0,13,6,7,9,1,1,1,,0
59.166.0.7,32276,149.171.126.7,51841,tcp,FIN,2.446681,2662,23266,31,29,7,14,-,8498.042969,74347.25,42,44,255,255,2110945250,1487949896,63,529,0,0,3679.135021,98.825914,1421927446,1421927448,59.665415,58.242594,0.000621,0.000484,0.000137,0,0,0,0,0,11,4,2,10,1,1,2,,0
59.166.0.7,40203,149.171.126.2,6881,tcp,FIN,1.483002,1540,1644,31,29,4,4,-,7789.605469,8377.601562,16,18,255,255,3863948252,4224820302,96,91,0,0,6018.683454,183.654203,1421927447,1421927448,98.8464,87.200766,0.000705,0.000584,0.000121,0,0,0,0,0,11,10,9,10,7,1,3,,0
59.166.0.0,64118,149.171.126.2,53,udp,CON,0.000977,132,164,31,29,0,0,dns,540429.875,671443.1875,2,2,0,0,0,0,66,82,0,0,0,0,1421927448,1421927448,0.01,0.006,0,0,0,0,0,0,0,0,1,2,9,13,1,1,1,,0
59.166.0.1,2104,149.171.126.2,53,udp,CON,0.000921,132,164,31,29,0,0,dns,573289.875,712269.25,2,2,0,0,0,0,66,82,0,0,0,0,1421927448,1421927448,0.011,0.002,0,0,0,0,0,0,0,0,1,2,9,11,1,1,1,,0
59.166.0.3,7906,149.171.126.1,80,tcp,FIN,2.185874,1684,10168,31,29,3,5,http,5724.026367,35149.32813,14,18,255,255,1658558682,1827781290,120,565,0,0,12293.17416,10768.15745,1421927446,1421927448,168.11262,128.546353,0.000772,0.000582,0.00019,0,0,0,0,0,1,1,6,10,1,1,1,,0
59.166.0.6,48584,149.171.126.3,80,tcp,FIN,34.27533,1684,10168,31,29,3,5,http,365.043915,2241.612305,14,18,255,255,4111305491,4112396903,120,565,0,0,255401.3913,224183.6256,1421927414,1421927448,2636.535462,2016.161765,0.000708,0.000568,0.00014,0,0,0,0,0,1,1,7,3,1,1,1,,0
59.166.0.0,5632,149.171.126.6,6881,tcp,FIN,4.589917,1540,1644,31,29,4,4,-,2516.821045,2706.802734,16,18,255,255,2253885653,283669291,96,91,0,0,19008.19215,597.717437,1421927444,1421927448,305.972933,269.936,0.001974,0.001003,0.000971,0,0,0,0,0,14,7,5,13,12,1,4,,0
59.166.0.5,37642,149.171.126.8,6881,tcp,FIN,4.305681,1540,1644,31,29,4,4,-,2682.966797,2885.48999,16,18,255,255,3633887692,289384143,96,91,0,0,18139.04891,447.056844,1421927444,1421927448,287.024992,252.796125,0.009841,0.008144,0.001697,0,0,0,0,0,13,13,12,9,7,1,4,,0
59.166.0.7,49991,149.171.126.7,6881,tcp,FIN,4.376099,1540,1644,31,29,4,4,-,2639.793945,2839.058105,16,18,255,255,4196338207,332564027,96,91,0,0,19944.22328,497.539469,1421927444,1421927448,290.711533,256.764531,0.011285,0.0111,0.000185,0,0,0,0,0,11,4,2,10,7,1,2,,0
59.166.0.0,11686,149.171.126.9,6881,tcp,FIN,4.935382,1540,1644,31,29,4,4,-,2340.649658,2517.333008,16,18,255,255,2595629190,2288339357,96,91,0,0,21249.81423,578.176062,1421927443,1421927448,329.003679,284.975875,0.092476,0.090788,0.001688,0,0,0,0,0,14,12,7,13,12,1,5,,0
59.166.0.0,12594,149.171.126.9,6881,tcp,FIN,5.153114,1540,1644,31,29,4,4,-,2241.751465,2410.969482,16,18,255,255,2595630080,2375957225,96,91,0,0,21023.92279,582.350875,1421927443,1421927448,343.519667,294.339719,0.150174,0.149335,0.000839,0,0,0,0,0,14,12,7,13,12,1,5,,0
59.166.0.0,27870,149.171.126.1,6881,tcp,FIN,4.621966,1540,1644,31,29,4,4,-,2499.369385,2688.033691,16,18,255,255,2878924733,125808858,96,91,0,0,20373.69088,505.344438,1421927443,1421927448,308.104871,271.809719,0.001337,0.001199,0.000138,0,0,0,0,0,14,9,6,13,12,1,3,,0
59.166.0.0,3942,149.171.126.6,6881,tcp,FIN,4.789484,1540,1644,31,29,4,4,-,2411.950928,2594.016357,16,18,255,255,2253883934,118368474,96,91,0,0,19874.94114,548.46775,1421927443,1421927448,319.271146,280.066656,0.028983,0.02835,0.000633,0,0,0,0,0,14,7,5,13,12,1,4,,0
59.166.0.0,42142,149.171.126.9,6881,tcp,FIN,4.417987,1540,1644,31,29,4,4,-,2614.765625,2812.140625,16,18,255,255,2318078824,2342940369,96,91,0,0,20020.3588,466.840156,1421927443,1421927448,294.496725,259.811875,0.002133,0.001176,0.000957,0,0,0,0,0,14,12,7,13,12,1,5,,0
59.166.0.1,43244,149.171.126.8,6881,tcp,FIN,4.348222,1540,1644,31,29,4,4,-,2656.718262,2857.26001,16,18,255,255,2098433997,2397850594,96,91,0,0,22654.06645,549.626188,1421927443,1421927448,289.821942,255.741234,0.000746,0.000613,0.000133,0,0,0,0,0,12,13,12,11,6,1,6,,0
59.166.0.2,30499,149.171.126.5,6881,tcp,FIN,4.589021,2302,34406,31,29,5,15,-,3880.566162,58551.91797,30,42,255,255,2983817673,2270637126,77,819,0,0,12679.84432,8814.992224,1421927443,1421927448,158.231548,111.900782,0.001982,0.001088,0.000894,0,0,0,0,0,5,6,7,3,2,1,2,,0
59.166.0.3,34583,149.171.126.3,6881,tcp,FIN,4.370824,1540,1644,31,29,4,4,-,2642.97998,2842.484619,16,18,255,255,2588849567,189762403,96,91,0,0,19888.00393,462.949594,1421927443,1421927448,291.366925,257.048828,0.001808,0.00099,0.000818,0,0,0,0,0,13,8,7,10,7,1,4,,0
59.166.0.5,14118,149.171.126.8,6881,tcp,FIN,4.383843,1540,1644,31,29,4,4,-,2635.130859,2834.043213,16,18,255,255,3633885698,2283552149,96,91,0,0,17693.39686,465.477969,1421927443,1421927448,292.233933,252.041937,0.100834,0.099126,0.001708,0,0,0,0,0,13,13,12,9,7,1,4,,0
59.166.0.6,40483,149.171.126.2,6881,tcp,FIN,4.445363,2302,34406,31,29,5,15,-,4005.971924,60444.10547,30,42,255,255,1633529049,2193543863,77,819,0,0,10503.47345,9710.618744,1421927443,1421927448,158.751352,108.370369,0.004041,0.002178,0.001863,0,0,0,0,0,4,10,9,3,2,1,1,,0
59.166.0.6,51075,149.171.126.0,6881,tcp,FIN,4.322935,2302,34406,31,29,5,15,-,4119.42334,62155.91797,30,42,255,255,73528897,135767846,77,819,0,0,11103.23582,8838.102898,1421927443,1421927448,149.05342,105.413269,0.001119,0.000988,0.000131,0,0,0,0,0,4,6,3,3,2,1,1,,0
59.166.0.7,21340,149.171.126.4,6881,tcp,FIN,4.572148,1540,1644,31,29,4,4,-,2526.602539,2717.32251,16,18,255,255,323472944,196968022,96,91,0,0,19498.81594,542.706688,1421927443,1421927448,304.777596,268.886406,0.001965,0.001077,0.000888,0,0,0,0,0,11,8,5,10,7,1,3,,0
59.166.0.7,63292,149.171.126.4,6881,tcp,FIN,4.50672,1540,1644,31,29,4,4,-,2563.283203,2756.771973,16,18,255,255,323470823,190361889,96,91,0,0,19290.11242,532.050187,1421927443,1421927448,300.427467,264.967656,0.005025,0.002269,0.002756,0,0,0,0,0,11,8,5,10,7,1,3,,0
59.166.0.0,49948,149.171.126.1,6881,tcp,FIN,4.398065,2302,34406,31,29,5,15,-,4049.053223,61094.14063,30,42,255,255,1081018855,2329143763,77,819,0,0,10769.72677,9213.542844,1421927443,1421927448,151.645822,104.16739,0.131921,0.127201,0.00472,0,0,0,0,0,14,9,6,13,12,1,3,,0
59.166.0.0,5382,149.171.126.9,6881,tcp,FIN,4.157208,1540,1644,31,29,4,4,-,2778.788086,2988.544189,16,18,255,255,168497112,190365032,96,91,0,0,19377.20391,417.929438,1421927443,1421927448,277.121742,244.358406,0.003844,0.003049,0.000795,0,0,0,0,0,13,8,8,11,8,1,4,,0
59.166.0.1,3194,149.171.126.0,6881,tcp,FIN,4.178366,1540,1644,31,29,4,4,-,2764.717041,2973.410889,16,18,255,255,958433093,2307831377,96,91,0,0,17138.72073,452.957938,1421927443,1421927448,278.532263,245.720406,0.001263,0.001117,0.000146,0,0,0,0,0,6,4,3,7,2,1,1,,0
59.166.0.3,35107,149.171.126.8,6881,tcp,FIN,4.303426,1540,1644,31,29,4,4,-,2684.373047,2887.002197,16,18,255,255,506048514,134243452,96,91,0,0,18446.40794,587.519125,1421927443,1421927448,286.869721,253.075531,0.001999,0.001141,0.000858,0,0,0,0,0,13,8,8,12,11,1,3,,0
59.166.0.5,39406,149.171.126.1,6881,tcp,FIN,4.455094,1540,1644,31,29,4,4,-,2592.986816,2788.718018,16,18,255,255,1914249394,2295202326,96,91,0,0,20060.67876,485.754219,1421927443,1421927448,296.983929,262.036531,0.000636,0.000469,0.000167,0,0,0,0,0,8,12,12,6,4,1,3,,0
59.166.0.4,56189,149.171.126.8,5190,tcp,FIN,17.585854,1272,2572,31,29,4,4,-,542.708923,1105.43396,16,18,255,255,828494036,828848775,80,143,0,0,116934.0578,3316.20725,1421927430,1421927448,1172.366917,1034.422,0.000816,0.00067,0.000146,0,0,0,0,0,6,8,8,7,1,1,1,,0
59.166.0.1,33497,149.171.126.1,53735,tcp,FIN,16.834574,3806,51912,31,29,7,26,-,1780.621216,24306.64453,64,68,255,255,3393877440,3394203470,59,763,0,0,49188.92978,47758.45687,1421927431,1421927448,267.209169,251.252787,0.000783,0.000622,0.000161,0,0,0,0,0,6,12,12,7,1,1,2,,0
59.166.0.2,1216,149.171.126.3,80,tcp,FIN,14.172994,1580,10168,31,29,3,5,http,817.893555,5421.01416,12,18,255,255,781010590,2931672041,132,565,0,0,96794.24746,78254.84116,1421927434,1421927448,1288.352045,833.674202,0.00067,0.000528,0.000142,0,0,0,0,0,2,1,11,6,2,1,3,,0
59.166.0.6,42256,149.171.126.3,5190,tcp,FIN,13.467874,1272,2572,31,29,4,4,-,708.649353,1443.434937,16,18,255,255,3646393460,3646732957,80,143,0,0,78688.53097,2214.19125,1421927435,1421927448,897.833625,792.19025,0.00077,0.000629,0.000141,0,0,0,0,0,3,13,11,5,1,1,1,,0
59.166.0.0,6641,149.171.126.6,6881,tcp,FIN,4.447732,1540,1644,31,29,4,4,-,2597.278809,2793.33374,16,18,255,255,2253886633,2556546634,96,91,0,0,16513.27267,579.86925,1421927444,1421927448,296.492679,261.505766,0.002274,0.002133,0.000141,0,0,0,0,0,13,5,4,11,8,1,1,,0
59.166.0.2,23954,149.171.126.3,6881,tcp,FIN,4.859886,1540,1644,31,29,4,4,-,2377.010498,2556.438477,16,18,255,255,4070594648,323585800,96,91,0,0,19277.75954,640.382313,1421927444,1421927448,323.969721,283.964594,0.03499,0.03248,0.00251,0,0,0,0,0,6,13,11,6,3,1,3,,0
59.166.0.4,7593,149.171.126.7,6881,tcp,FIN,3.968992,2198,34406,31,29,5,15,-,4273.125488,67698.80469,28,42,255,255,3611433085,408768826,79,819,0,0,10872.73118,9131.320552,1421927444,1421927448,146.987072,95.997195,0.033955,0.033105,0.00085,0,0,0,0,0,6,6,6,7,2,1,2,,0
59.166.0.5,2742,149.171.126.9,6881,tcp,FIN,3.661041,1540,1644,31,29,4,4,-,3155.386719,3393.570312,16,18,255,255,3048015239,2663020602,96,91,0,0,23430.86957,497.277531,1421927444,1421927448,244.026867,215.293875,0.00122,0.001033,0.000187,0,0,0,0,0,8,8,8,6,4,1,1,,0
59.166.0.5,5306,149.171.126.5,111,udp,CON,3.434325,568,312,31,29,0,0,-,992.334717,545.085266,4,4,0,0,0,0,142,78,0,0,1568.83375,1510.819625,1421927444,1421927448,1109.336,1068.315375,0,0,0,0,0,0,0,0,8,9,9,6,1,1,2,,0
59.166.0.6,8720,149.171.126.9,6881,tcp,FIN,4.216879,1540,1644,31,29,4,4,-,2739.466797,2946.254883,16,18,255,255,2433883306,710231651,96,91,0,0,19723.37013,530.81175,1421927444,1421927448,281.103937,247.984594,0.001257,0.00114,0.000117,0,0,0,0,0,3,8,8,5,1,1,1,,0
59.166.0.7,61514,149.171.126.1,6881,tcp,FIN,3.699533,1540,1644,31,29,4,4,-,3122.556396,3358.261719,16,18,255,255,721016592,2722161510,96,91,0,0,15772.7517,447.964562,1421927444,1421927448,246.610537,206.932063,0.183542,0.181683,0.001859,0,0,0,0,0,17,12,12,15,14,1,2,,0
59.166.0.8,10500,149.171.126.6,6881,tcp,FIN,4.358796,1540,1644,31,29,4,4,-,2650.273193,2850.328369,16,18,255,255,190948238,342767465,96,91,0,0,20695.17041,444.632938,1421927444,1421927448,290.562546,251.350531,0.088558,0.085832,0.002726,0,0,0,0,0,6,5,4,5,3,1,1,,0
59.166.0.8,53625,149.171.126.5,6881,tcp,FIN,3.952174,1540,1644,31,29,4,4,-,2922.948242,3143.586426,16,18,255,255,778434636,2618347662,96,91,0,0,18309.89594,448.161844,1421927444,1421927448,263.455742,230.173937,0.039994,0.039216,0.000778,0,0,0,0,0,6,9,9,5,3,1,2,,0
59.166.0.0,19125,149.171.126.5,53,udp,CON,0.00104,146,178,31,29,0,0,dns,561538.4375,684615.375,2,2,0,0,0,0,73,89,0,0,0,0,1421927448,1421927448,0.008,0.002,0,0,0,0,0,0,0,0,1,1,9,11,1,1,1,,0
59.166.0.7,18282,149.171.126.9,5190,tcp,FIN,32.662319,1272,2572,31,29,4,4,-,292.202148,595.181274,16,18,255,255,2688006767,2688365383,80,143,0,0,234573.5018,6698.545,1421927415,1421927448,2177.4604,1921.272,0.000843,0.000677,0.000166,0,0,0,0,0,17,8,8,15,1,1,1,,0
59.166.0.2,23087,149.171.126.3,6881,tcp,FIN,4.911257,1540,1644,31,29,4,4,-,2352.147461,2529.69873,16,18,255,255,1921012985,2371742857,96,91,0,0,20232.71444,642.269688,1421927443,1421927448,327.395408,282.004594,0.118901,0.117174,0.001727,0,0,0,0,0,6,13,11,6,3,1,3,,0
59.166.0.2,60405,149.171.126.8,6881,tcp,FIN,4.335927,2302,34406,31,29,5,15,-,4107.080078,61969.67969,30,42,255,255,2628014786,245562482,77,819,0,0,9465.51417,8376.001077,1421927443,1421927448,149.503248,102.899023,0.117864,0.117065,0.000799,0,0,0,0,0,6,8,8,6,3,1,1,,0
59.166.0.3,7397,149.171.126.3,6881,tcp,FIN,4.645892,1540,1644,31,29,4,4,-,2486.497559,2674.19043,16,18,255,255,1235982271,2326541288,96,91,0,0,21675.7559,531.771125,1421927443,1421927448,309.704129,273.226125,0.001222,0.001047,0.000175,0,0,0,0,0,13,13,11,12,11,1,7,,0
59.166.0.7,46081,149.171.126.7,6881,tcp,FIN,4.468047,1540,1644,31,29,4,4,-,2585.469482,2780.633057,16,18,255,255,2050949856,2390960497,96,91,0,0,20313.5285,413.1945,1421927443,1421927448,297.845604,257.812937,0.087009,0.085226,0.001783,0,0,0,0,0,17,6,6,15,14,1,4,,0
59.166.0.8,17414,149.171.126.5,14382,tcp,FIN,5.730104,4550,72810,31,29,7,33,-,6271.439453,100382.125,78,80,255,255,4091426457,1946366835,58,910,0,0,4947.507206,4763.663792,1421927443,1421927448,74.408154,72.525156,0.000744,0.000605,0.000139,0,0,0,0,0,6,9,9,5,1,1,2,,0
59.166.0.8,55964,149.171.126.8,6881,tcp,FIN,4.839944,2302,34406,31,29,5,15,-,3679.381592,55516.34766,30,42,255,255,3195625831,122574749,77,819,0,0,14269.88793,9159.139961,1421927443,1421927448,166.88358,117.435661,0.026014,0.025081,0.000933,0,0,0,0,0,6,8,8,5,3,1,1,,0
59.166.0.5,12603,149.171.126.1,6881,tcp,FIN,4.524917,1540,1644,31,29,4,4,-,2552.974854,2745.685547,16,18,255,255,1914252277,2455162867,96,91,0,0,17997.8682,517.589875,1421927444,1421927448,301.635879,265.530875,0.010984,0.01089,0.000094,0,0,0,0,0,8,12,12,6,4,1,3,,0
59.166.0.9,2759,149.171.126.2,6881,tcp,FIN,4.569728,2302,34406,31,29,5,15,-,3896.949707,58799.125,30,42,255,255,1346045319,367972605,77,819,0,0,10148.83715,8148.425255,1421927444,1421927448,157.564317,110.478244,0.041027,0.040119,0.000908,0,0,0,0,0,4,12,12,3,2,1,1,,0
59.166.0.8,37580,149.171.126.1,14173,tcp,FIN,2.84094,2558,23162,31,29,7,14,-,7025.84375,63671.88281,40,42,255,255,2806397153,1214253024,64,551,0,0,7064.612139,6885.597974,1421927445,1421927448,72.836433,69.277659,0.000677,0.000547,0.00013,0,0,0,0,0,6,12,12,5,1,1,1,,0
59.166.0.6,38467,149.171.126.8,53,udp,CON,0.001078,146,178,31,29,0,0,dns,541744,660482.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927448,1421927448,0.004,0.002,0,0,0,0,0,0,0,0,2,1,8,5,2,1,1,,0
